semilla	subsamping	oficial	meseta	ganancia
759641	1	0	5000	11100000
759641	1	0	5500	11475000
759641	1	0	6000	11800000
759641	1	0	6500	12025000
759641	1	0	7000	12500000
759641	1	0	7500	12425000
759641	1	0	8000	12350000
759641	1	0	8500	12575000
759641	1	0	9000	12950000
759641	1	0	9500	13175000
759641	1	0	10000	13600000
759641	1	0	10500	13725000
759641	1	0	11000	1.4e+07
759641	1	0	11500	13975000
759641	1	0	12000	13850000
759641	1	0	12500	13475000
759641	1	0	13000	13200000
759641	1	0	13500	13075000
759641	1	0	14000	12750000
759641	1	0	14500	12675000
759641	1	0	15000	12350000
487651	1	1	11005	12743750
487651	1	0	5000	12150000
487651	1	0	5500	12125000
487651	1	0	6000	12200000
487651	1	0	6500	12575000
487651	1	0	7000	12850000
487651	1	0	7500	12875000
487651	1	0	8000	12950000
487651	1	0	8500	12825000
487651	1	0	9000	12700000
487651	1	0	9500	12825000
487651	1	0	10000	12850000
487651	1	0	10500	12725000
487651	1	0	11000	12750000
487651	1	0	11500	12725000
487651	1	0	12000	12900000
487651	1	0	12500	12675000
487651	1	0	13000	12550000
487651	1	0	13500	12625000
487651	1	0	14000	12600000
487651	1	0	14500	12375000
487651	1	0	15000	12100000
670237	1	1	11005	13493750
670237	1	0	5000	11600000
670237	1	0	5500	11875000
670237	1	0	6000	12150000
670237	1	0	6500	12525000
670237	1	0	7000	12700000
670237	1	0	7500	12975000
670237	1	0	8000	12900000
670237	1	0	8500	13125000
670237	1	0	9000	13200000
670237	1	0	9500	13325000
670237	1	0	10000	13150000
670237	1	0	10500	13125000
670237	1	0	11000	13450000
670237	1	0	11500	13275000
670237	1	0	12000	1.3e+07
670237	1	0	12500	12875000
670237	1	0	13000	12950000
670237	1	0	13500	12925000
670237	1	0	14000	12750000
670237	1	0	14500	12625000
670237	1	0	15000	12350000
398039	1	1	11005	12943750
398039	1	0	5000	11500000
398039	1	0	5500	12025000
398039	1	0	6000	12300000
398039	1	0	6500	12575000
398039	1	0	7000	12550000
398039	1	0	7500	12575000
398039	1	0	8000	12600000
398039	1	0	8500	12525000
398039	1	0	9000	12950000
398039	1	0	9500	12925000
398039	1	0	10000	12850000
398039	1	0	10500	12925000
398039	1	0	11000	12950000
398039	1	0	11500	13175000
398039	1	0	12000	13300000
398039	1	0	12500	13225000
398039	1	0	13000	13150000
398039	1	0	13500	12875000
398039	1	0	14000	12650000
398039	1	0	14500	12675000
398039	1	0	15000	12550000
505663	1	1	11005	12693750
505663	1	0	5000	11100000
505663	1	0	5500	11675000
505663	1	0	6000	11700000
505663	1	0	6500	12175000
505663	1	0	7000	12350000
505663	1	0	7500	12425000
505663	1	0	8000	12600000
505663	1	0	8500	12325000
505663	1	0	9000	12600000
505663	1	0	9500	12575000
505663	1	0	10000	1.3e+07
505663	1	0	10500	12825000
505663	1	0	11000	12700000
505663	1	0	11500	12725000
505663	1	0	12000	12950000
505663	1	0	12500	12825000
505663	1	0	13000	12800000
505663	1	0	13500	12675000
505663	1	0	14000	12400000
505663	1	0	14500	12125000
505663	1	0	15000	12150000
779111	1	1	11005	13043750
779111	1	0	5000	10750000
779111	1	0	5500	11275000
779111	1	0	6000	11700000
779111	1	0	6500	12075000
779111	1	0	7000	12650000
779111	1	0	7500	12975000
779111	1	0	8000	13100000
779111	1	0	8500	13425000
779111	1	0	9000	13200000
779111	1	0	9500	13175000
779111	1	0	10000	13050000
779111	1	0	10500	13175000
779111	1	0	11000	13050000
779111	1	0	11500	12725000
779111	1	0	12000	1.3e+07
779111	1	0	12500	12925000
779111	1	0	13000	12650000
779111	1	0	13500	12525000
779111	1	0	14000	12250000
779111	1	0	14500	12075000
779111	1	0	15000	11950000
644857	1	1	11005	12143750
644857	1	0	5000	9100000
644857	1	0	5500	9625000
644857	1	0	6000	10550000
644857	1	0	6500	10975000
644857	1	0	7000	11200000
644857	1	0	7500	11625000
644857	1	0	8000	12050000
644857	1	0	8500	12225000
644857	1	0	9000	12050000
644857	1	0	9500	12325000
644857	1	0	10000	12200000
644857	1	0	10500	12225000
644857	1	0	11000	12100000
644857	1	0	11500	12225000
644857	1	0	12000	12150000
644857	1	0	12500	12175000
644857	1	0	13000	12100000
644857	1	0	13500	12125000
644857	1	0	14000	11900000
644857	1	0	14500	11425000
644857	1	0	15000	11050000
663301	1	1	11005	12993750
663301	1	0	5000	11400000
663301	1	0	5500	12375000
663301	1	0	6000	12400000
663301	1	0	6500	12775000
663301	1	0	7000	13100000
663301	1	0	7500	13125000
663301	1	0	8000	13350000
663301	1	0	8500	13075000
663301	1	0	9000	12750000
663301	1	0	9500	12925000
663301	1	0	10000	12950000
663301	1	0	10500	12975000
663301	1	0	11000	1.3e+07
663301	1	0	11500	12875000
663301	1	0	12000	12950000
663301	1	0	12500	13025000
663301	1	0	13000	1.3e+07
663301	1	0	13500	12875000
663301	1	0	14000	12750000
663301	1	0	14500	12475000
663301	1	0	15000	12250000
248537	1	1	11005	13293750
248537	1	0	5000	10800000
248537	1	0	5500	11425000
248537	1	0	6000	11800000
248537	1	0	6500	12175000
248537	1	0	7000	12350000
248537	1	0	7500	12525000
248537	1	0	8000	12650000
248537	1	0	8500	13125000
248537	1	0	9000	13300000
248537	1	0	9500	13525000
248537	1	0	10000	13500000
248537	1	0	10500	13575000
248537	1	0	11000	13300000
248537	1	0	11500	13225000
248537	1	0	12000	13050000
248537	1	0	12500	12875000
248537	1	0	13000	12750000
248537	1	0	13500	12575000
248537	1	0	14000	12300000
248537	1	0	14500	12275000
248537	1	0	15000	12300000
249311	1	1	11005	13143750
249311	1	0	5000	11600000
249311	1	0	5500	12075000
249311	1	0	6000	12400000
249311	1	0	6500	12575000
249311	1	0	7000	12650000
249311	1	0	7500	12525000
249311	1	0	8000	12550000
249311	1	0	8500	12725000
249311	1	0	9000	13050000
249311	1	0	9500	13025000
249311	1	0	10000	13300000
249311	1	0	10500	13175000
249311	1	0	11000	13150000
249311	1	0	11500	13175000
249311	1	0	12000	12750000
249311	1	0	12500	12575000
249311	1	0	13000	12500000
249311	1	0	13500	12425000
249311	1	0	14000	12400000
249311	1	0	14500	12075000
249311	1	0	15000	1.2e+07
470263	1	1	11005	12643750
470263	1	0	5000	11400000
470263	1	0	5500	11875000
470263	1	0	6000	12350000
470263	1	0	6500	12625000
470263	1	0	7000	12850000
470263	1	0	7500	13025000
470263	1	0	8000	12750000
470263	1	0	8500	12825000
470263	1	0	9000	12900000
470263	1	0	9500	13075000
470263	1	0	10000	12850000
470263	1	0	10500	12625000
470263	1	0	11000	12650000
470263	1	0	11500	12775000
470263	1	0	12000	12900000
470263	1	0	12500	12725000
470263	1	0	13000	12500000
470263	1	0	13500	12425000
470263	1	0	14000	12150000
470263	1	0	14500	12025000
470263	1	0	15000	11900000
543029	1	1	11005	13393750
543029	1	0	5000	11400000
543029	1	0	5500	11725000
543029	1	0	6000	12100000
543029	1	0	6500	12325000
543029	1	0	7000	12450000
543029	1	0	7500	12625000
543029	1	0	8000	12650000
543029	1	0	8500	12775000
543029	1	0	9000	1.3e+07
543029	1	0	9500	13125000
543029	1	0	10000	1.3e+07
543029	1	0	10500	13075000
543029	1	0	11000	13400000
543029	1	0	11500	13125000
543029	1	0	12000	13250000
543029	1	0	12500	13125000
543029	1	0	13000	12850000
543029	1	0	13500	12575000
543029	1	0	14000	12300000
543029	1	0	14500	12025000
543029	1	0	15000	12150000
831031	1	1	11005	13093750
831031	1	0	5000	11300000
831031	1	0	5500	11775000
831031	1	0	6000	12450000
831031	1	0	6500	12575000
831031	1	0	7000	12750000
831031	1	0	7500	12625000
831031	1	0	8000	12800000
831031	1	0	8500	12875000
831031	1	0	9000	12900000
831031	1	0	9500	13175000
831031	1	0	10000	1.3e+07
831031	1	0	10500	13125000
831031	1	0	11000	13100000
831031	1	0	11500	13025000
831031	1	0	12000	12800000
831031	1	0	12500	12575000
831031	1	0	13000	12950000
831031	1	0	13500	12825000
831031	1	0	14000	12750000
831031	1	0	14500	12475000
831031	1	0	15000	12200000
793517	1	1	11005	13393750
793517	1	0	5000	10950000
793517	1	0	5500	11175000
793517	1	0	6000	11550000
793517	1	0	6500	11975000
793517	1	0	7000	12600000
793517	1	0	7500	12725000
793517	1	0	8000	1.3e+07
793517	1	0	8500	13475000
793517	1	0	9000	13150000
793517	1	0	9500	13275000
793517	1	0	10000	13450000
793517	1	0	10500	13275000
793517	1	0	11000	13350000
793517	1	0	11500	13375000
793517	1	0	12000	13150000
793517	1	0	12500	12975000
793517	1	0	13000	13050000
793517	1	0	13500	12875000
793517	1	0	14000	12550000
793517	1	0	14500	12525000
793517	1	0	15000	12450000
144461	1	1	11005	13143750
144461	1	0	5000	11950000
144461	1	0	5500	12375000
144461	1	0	6000	12450000
144461	1	0	6500	12575000
144461	1	0	7000	12950000
144461	1	0	7500	12975000
144461	1	0	8000	13150000
144461	1	0	8500	12975000
144461	1	0	9000	13150000
144461	1	0	9500	13225000
144461	1	0	10000	13500000
144461	1	0	10500	13375000
144461	1	0	11000	13150000
144461	1	0	11500	13275000
144461	1	0	12000	12950000
144461	1	0	12500	12775000
144461	1	0	13000	12700000
144461	1	0	13500	12675000
144461	1	0	14000	12700000
144461	1	0	14500	12675000
144461	1	0	15000	12650000
179407	1	1	11005	13443750
179407	1	0	5000	10650000
179407	1	0	5500	11325000
179407	1	0	6000	11650000
179407	1	0	6500	11825000
179407	1	0	7000	12250000
179407	1	0	7500	12475000
179407	1	0	8000	12650000
179407	1	0	8500	13275000
179407	1	0	9000	13350000
179407	1	0	9500	13525000
179407	1	0	10000	13600000
179407	1	0	10500	13625000
179407	1	0	11000	13450000
179407	1	0	11500	13125000
179407	1	0	12000	1.3e+07
179407	1	0	12500	13025000
179407	1	0	13000	12800000
179407	1	0	13500	12425000
179407	1	0	14000	12250000
179407	1	0	14500	11975000
179407	1	0	15000	11950000
409351	1	1	11005	12943750
409351	1	0	5000	11250000
409351	1	0	5500	11575000
409351	1	0	6000	11900000
409351	1	0	6500	12475000
409351	1	0	7000	12350000
409351	1	0	7500	12275000
409351	1	0	8000	12550000
409351	1	0	8500	12675000
409351	1	0	9000	12800000
409351	1	0	9500	12825000
409351	1	0	10000	12750000
409351	1	0	10500	13125000
409351	1	0	11000	12950000
409351	1	0	11500	12875000
409351	1	0	12000	12650000
409351	1	0	12500	12975000
409351	1	0	13000	12750000
409351	1	0	13500	12575000
409351	1	0	14000	12400000
409351	1	0	14500	12225000
409351	1	0	15000	1.2e+07
436507	1	1	11005	13393750
436507	1	0	5000	11200000
436507	1	0	5500	11525000
436507	1	0	6000	12200000
436507	1	0	6500	12575000
436507	1	0	7000	12850000
436507	1	0	7500	12825000
436507	1	0	8000	13200000
436507	1	0	8500	13325000
436507	1	0	9000	13650000
436507	1	0	9500	13325000
436507	1	0	10000	13500000
436507	1	0	10500	13475000
436507	1	0	11000	13400000
436507	1	0	11500	13175000
436507	1	0	12000	13500000
436507	1	0	12500	13625000
436507	1	0	13000	13450000
436507	1	0	13500	13275000
436507	1	0	14000	13150000
436507	1	0	14500	12975000
436507	1	0	15000	12550000
594821	1	1	11005	13443750
594821	1	0	5000	1.1e+07
594821	1	0	5500	11425000
594821	1	0	6000	11750000
594821	1	0	6500	11925000
594821	1	0	7000	12150000
594821	1	0	7500	12375000
594821	1	0	8000	12650000
594821	1	0	8500	12925000
594821	1	0	9000	1.3e+07
594821	1	0	9500	13075000
594821	1	0	10000	13250000
594821	1	0	10500	13425000
594821	1	0	11000	13450000
594821	1	0	11500	13325000
594821	1	0	12000	13050000
594821	1	0	12500	12875000
594821	1	0	13000	12700000
594821	1	0	13500	12625000
594821	1	0	14000	12500000
594821	1	0	14500	12225000
594821	1	0	15000	11900000
425329	1	1	11005	13293750
425329	1	0	5000	11750000
425329	1	0	5500	12075000
425329	1	0	6000	12550000
425329	1	0	6500	12575000
425329	1	0	7000	12850000
425329	1	0	7500	13025000
425329	1	0	8000	13300000
425329	1	0	8500	13425000
425329	1	0	9000	13500000
425329	1	0	9500	13325000
425329	1	0	10000	13150000
425329	1	0	10500	13075000
425329	1	0	11000	13300000
425329	1	0	11500	13225000
425329	1	0	12000	13250000
425329	1	0	12500	13125000
425329	1	0	13000	12900000
425329	1	0	13500	12975000
425329	1	0	14000	12800000
425329	1	0	14500	12525000
425329	1	0	15000	12250000
941813	1	1	11005	12743750
941813	1	0	5000	10100000
941813	1	0	5500	10625000
941813	1	0	6000	11200000
941813	1	0	6500	11625000
941813	1	0	7000	11900000
941813	1	0	7500	11775000
941813	1	0	8000	11750000
941813	1	0	8500	12075000
941813	1	0	9000	12500000
941813	1	0	9500	12575000
941813	1	0	10000	12650000
941813	1	0	10500	12475000
941813	1	0	11000	12750000
941813	1	0	11500	12575000
941813	1	0	12000	12600000
941813	1	0	12500	12325000
941813	1	0	13000	12400000
941813	1	0	13500	12375000
941813	1	0	14000	12350000
941813	1	0	14500	12225000
941813	1	0	15000	12250000
306739	1	1	11005	12743750
306739	1	0	5000	10750000
306739	1	0	5500	11075000
306739	1	0	6000	11600000
306739	1	0	6500	12275000
306739	1	0	7000	12600000
306739	1	0	7500	12475000
306739	1	0	8000	12450000
306739	1	0	8500	12625000
306739	1	0	9000	12800000
306739	1	0	9500	12625000
306739	1	0	10000	12700000
306739	1	0	10500	12675000
306739	1	0	11000	12750000
306739	1	0	11500	12475000
306739	1	0	12000	12350000
306739	1	0	12500	12325000
306739	1	0	13000	12100000
306739	1	0	13500	12125000
306739	1	0	14000	12400000
306739	1	0	14500	12175000
306739	1	0	15000	11900000
906497	1	1	11005	13643750
906497	1	0	5000	1.1e+07
906497	1	0	5500	11325000
906497	1	0	6000	11800000
906497	1	0	6500	12325000
906497	1	0	7000	12650000
906497	1	0	7500	12775000
906497	1	0	8000	12800000
906497	1	0	8500	13075000
906497	1	0	9000	13250000
906497	1	0	9500	13425000
906497	1	0	10000	13400000
906497	1	0	10500	13625000
906497	1	0	11000	13650000
906497	1	0	11500	13625000
906497	1	0	12000	13700000
906497	1	0	12500	13425000
906497	1	0	13000	13300000
906497	1	0	13500	13225000
906497	1	0	14000	13150000
906497	1	0	14500	12925000
906497	1	0	15000	12550000
955727	1	1	11005	12943750
955727	1	0	5000	11350000
955727	1	0	5500	11825000
955727	1	0	6000	1.2e+07
955727	1	0	6500	12375000
955727	1	0	7000	12600000
955727	1	0	7500	12675000
955727	1	0	8000	13100000
955727	1	0	8500	13175000
955727	1	0	9000	13150000
955727	1	0	9500	13025000
955727	1	0	10000	12800000
955727	1	0	10500	12875000
955727	1	0	11000	12950000
955727	1	0	11500	12925000
955727	1	0	12000	12950000
955727	1	0	12500	13025000
955727	1	0	13000	12950000
955727	1	0	13500	12975000
955727	1	0	14000	12750000
955727	1	0	14500	12725000
955727	1	0	15000	12550000
391967	1	1	11005	13493750
391967	1	0	5000	11450000
391967	1	0	5500	11775000
391967	1	0	6000	12100000
391967	1	0	6500	12325000
391967	1	0	7000	12450000
391967	1	0	7500	12575000
391967	1	0	8000	1.3e+07
391967	1	0	8500	13125000
391967	1	0	9000	13350000
391967	1	0	9500	13275000
391967	1	0	10000	13400000
391967	1	0	10500	13425000
391967	1	0	11000	13500000
391967	1	0	11500	13325000
391967	1	0	12000	13050000
391967	1	0	12500	12875000
391967	1	0	13000	12650000
391967	1	0	13500	12275000
391967	1	0	14000	1.2e+07
391967	1	0	14500	11725000
391967	1	0	15000	11550000
765823	1	1	11005	13793750
765823	1	0	5000	11050000
765823	1	0	5500	11875000
765823	1	0	6000	12150000
765823	1	0	6500	12425000
765823	1	0	7000	12550000
765823	1	0	7500	12825000
765823	1	0	8000	13150000
765823	1	0	8500	13525000
765823	1	0	9000	13750000
765823	1	0	9500	13875000
765823	1	0	10000	13600000
765823	1	0	10500	13825000
765823	1	0	11000	13750000
765823	1	0	11500	13825000
765823	1	0	12000	13600000
765823	1	0	12500	13675000
765823	1	0	13000	13400000
765823	1	0	13500	13475000
765823	1	0	14000	13100000
765823	1	0	14500	12875000
765823	1	0	15000	12650000
219361	1	1	11005	13343750
219361	1	0	5000	11300000
219361	1	0	5500	11625000
219361	1	0	6000	11800000
219361	1	0	6500	11725000
219361	1	0	7000	11800000
219361	1	0	7500	12425000
219361	1	0	8000	1.3e+07
219361	1	0	8500	13025000
219361	1	0	9000	13100000
219361	1	0	9500	12875000
219361	1	0	10000	13150000
219361	1	0	10500	13225000
219361	1	0	11000	13350000
219361	1	0	11500	13075000
219361	1	0	12000	13050000
219361	1	0	12500	13075000
219361	1	0	13000	12950000
219361	1	0	13500	12525000
219361	1	0	14000	12500000
219361	1	0	14500	12425000
219361	1	0	15000	12350000
130693	1	1	11005	13143750
130693	1	0	5000	11250000
130693	1	0	5500	11525000
130693	1	0	6000	12050000
130693	1	0	6500	12575000
130693	1	0	7000	12400000
130693	1	0	7500	12425000
130693	1	0	8000	12700000
130693	1	0	8500	12625000
130693	1	0	9000	12800000
130693	1	0	9500	13075000
130693	1	0	10000	13150000
130693	1	0	10500	13125000
130693	1	0	11000	13150000
130693	1	0	11500	13325000
130693	1	0	12000	13500000
130693	1	0	12500	13425000
130693	1	0	13000	13450000
130693	1	0	13500	13225000
130693	1	0	14000	12850000
130693	1	0	14500	12625000
130693	1	0	15000	12300000
880661	1	1	11005	13243750
880661	1	0	5000	11350000
880661	1	0	5500	11925000
880661	1	0	6000	12050000
880661	1	0	6500	12525000
880661	1	0	7000	12550000
880661	1	0	7500	12625000
880661	1	0	8000	12850000
880661	1	0	8500	13025000
880661	1	0	9000	12800000
880661	1	0	9500	12775000
880661	1	0	10000	12950000
880661	1	0	10500	12725000
880661	1	0	11000	13250000
880661	1	0	11500	12825000
880661	1	0	12000	1.3e+07
880661	1	0	12500	13125000
880661	1	0	13000	12950000
880661	1	0	13500	12925000
880661	1	0	14000	12550000
880661	1	0	14500	12475000
880661	1	0	15000	12550000
929009	1	1	11005	13243750
929009	1	0	5000	1.1e+07
929009	1	0	5500	11425000
929009	1	0	6000	11650000
929009	1	0	6500	12125000
929009	1	0	7000	12250000
929009	1	0	7500	12225000
929009	1	0	8000	12400000
929009	1	0	8500	12475000
929009	1	0	9000	12950000
929009	1	0	9500	12975000
929009	1	0	10000	12850000
929009	1	0	10500	13175000
929009	1	0	11000	13200000
929009	1	0	11500	13025000
929009	1	0	12000	12800000
929009	1	0	12500	12725000
929009	1	0	13000	12550000
929009	1	0	13500	12575000
929009	1	0	14000	12300000
929009	1	0	14500	12025000
929009	1	0	15000	11550000
136603	1	1	11005	13293750
136603	1	0	5000	10700000
136603	1	0	5500	11075000
136603	1	0	6000	11700000
136603	1	0	6500	12025000
136603	1	0	7000	12500000
136603	1	0	7500	12275000
136603	1	0	8000	12300000
136603	1	0	8500	12475000
136603	1	0	9000	12500000
136603	1	0	9500	12725000
136603	1	0	10000	12900000
136603	1	0	10500	13025000
136603	1	0	11000	13300000
136603	1	0	11500	13225000
136603	1	0	12000	13150000
136603	1	0	12500	12775000
136603	1	0	13000	12800000
136603	1	0	13500	12875000
136603	1	0	14000	12600000
136603	1	0	14500	12425000
136603	1	0	15000	12100000
679603	1	1	11005	13393750
679603	1	0	5000	11200000
679603	1	0	5500	12025000
679603	1	0	6000	12650000
679603	1	0	6500	12825000
679603	1	0	7000	12850000
679603	1	0	7500	13075000
679603	1	0	8000	13300000
679603	1	0	8500	13525000
679603	1	0	9000	13750000
679603	1	0	9500	13675000
679603	1	0	10000	13700000
679603	1	0	10500	13375000
679603	1	0	11000	13400000
679603	1	0	11500	13075000
679603	1	0	12000	12950000
679603	1	0	12500	13275000
679603	1	0	13000	13150000
679603	1	0	13500	13175000
679603	1	0	14000	13100000
679603	1	0	14500	12875000
679603	1	0	15000	12750000
826051	1	1	11005	12643750
826051	1	0	5000	10850000
826051	1	0	5500	11625000
826051	1	0	6000	12150000
826051	1	0	6500	11875000
826051	1	0	7000	12300000
826051	1	0	7500	12425000
826051	1	0	8000	12650000
826051	1	0	8500	12725000
826051	1	0	9000	12600000
826051	1	0	9500	12525000
826051	1	0	10000	12500000
826051	1	0	10500	12825000
826051	1	0	11000	12650000
826051	1	0	11500	12775000
826051	1	0	12000	12850000
826051	1	0	12500	12675000
826051	1	0	13000	12400000
826051	1	0	13500	12375000
826051	1	0	14000	12300000
826051	1	0	14500	12125000
826051	1	0	15000	11950000
932189	1	1	11005	12593750
932189	1	0	5000	10400000
932189	1	0	5500	10775000
932189	1	0	6000	11150000
932189	1	0	6500	11675000
932189	1	0	7000	11800000
932189	1	0	7500	12225000
932189	1	0	8000	12050000
932189	1	0	8500	12425000
932189	1	0	9000	12500000
932189	1	0	9500	12675000
932189	1	0	10000	12850000
932189	1	0	10500	12725000
932189	1	0	11000	12600000
932189	1	0	11500	12675000
932189	1	0	12000	12650000
932189	1	0	12500	12525000
932189	1	0	13000	12450000
932189	1	0	13500	12225000
932189	1	0	14000	12050000
932189	1	0	14500	11925000
932189	1	0	15000	11550000
779663	1	1	11005	13043750
779663	1	0	5000	11400000
779663	1	0	5500	11975000
779663	1	0	6000	12350000
779663	1	0	6500	12525000
779663	1	0	7000	12550000
779663	1	0	7500	12925000
779663	1	0	8000	13150000
779663	1	0	8500	12975000
779663	1	0	9000	13250000
779663	1	0	9500	13125000
779663	1	0	10000	13200000
779663	1	0	10500	13125000
779663	1	0	11000	13050000
779663	1	0	11500	13275000
779663	1	0	12000	13250000
779663	1	0	12500	13075000
779663	1	0	13000	13050000
779663	1	0	13500	12825000
779663	1	0	14000	12800000
779663	1	0	14500	12625000
779663	1	0	15000	12550000
522251	1	1	11005	13193750
522251	1	0	5000	11700000
522251	1	0	5500	11875000
522251	1	0	6000	12150000
522251	1	0	6500	12425000
522251	1	0	7000	12400000
522251	1	0	7500	12375000
522251	1	0	8000	12650000
522251	1	0	8500	12625000
522251	1	0	9000	12550000
522251	1	0	9500	12675000
522251	1	0	10000	12800000
522251	1	0	10500	13125000
522251	1	0	11000	13200000
522251	1	0	11500	13075000
522251	1	0	12000	13050000
522251	1	0	12500	12825000
522251	1	0	13000	1.3e+07
522251	1	0	13500	12875000
522251	1	0	14000	12800000
522251	1	0	14500	12575000
522251	1	0	15000	12350000
330167	1	1	11005	13443750
330167	1	0	5000	10900000
330167	1	0	5500	11125000
330167	1	0	6000	11850000
330167	1	0	6500	12225000
330167	1	0	7000	12750000
330167	1	0	7500	13225000
330167	1	0	8000	13050000
330167	1	0	8500	12875000
330167	1	0	9000	13150000
330167	1	0	9500	13175000
330167	1	0	10000	13150000
330167	1	0	10500	13275000
330167	1	0	11000	13450000
330167	1	0	11500	13275000
330167	1	0	12000	13300000
330167	1	0	12500	13225000
330167	1	0	13000	12900000
330167	1	0	13500	12475000
330167	1	0	14000	12250000
330167	1	0	14500	12225000
330167	1	0	15000	12100000
841559	1	1	11005	13643750
841559	1	0	5000	11150000
841559	1	0	5500	11475000
841559	1	0	6000	11800000
841559	1	0	6500	12075000
841559	1	0	7000	12350000
841559	1	0	7500	12825000
841559	1	0	8000	12950000
841559	1	0	8500	13075000
841559	1	0	9000	13100000
841559	1	0	9500	13625000
841559	1	0	10000	13800000
841559	1	0	10500	13775000
841559	1	0	11000	13650000
841559	1	0	11500	13625000
841559	1	0	12000	13300000
841559	1	0	12500	13075000
841559	1	0	13000	12950000
841559	1	0	13500	12875000
841559	1	0	14000	12650000
841559	1	0	14500	12525000
841559	1	0	15000	12250000
707053	1	1	11005	12343750
707053	1	0	5000	9950000
707053	1	0	5500	10675000
707053	1	0	6000	11050000
707053	1	0	6500	11675000
707053	1	0	7000	11900000
707053	1	0	7500	11975000
707053	1	0	8000	1.2e+07
707053	1	0	8500	12225000
707053	1	0	9000	12600000
707053	1	0	9500	12525000
707053	1	0	10000	12650000
707053	1	0	10500	12375000
707053	1	0	11000	12350000
707053	1	0	11500	12525000
707053	1	0	12000	12550000
707053	1	0	12500	12375000
707053	1	0	13000	12350000
707053	1	0	13500	12175000
707053	1	0	14000	11800000
707053	1	0	14500	11825000
707053	1	0	15000	11600000
971851	1	1	11005	12793750
971851	1	0	5000	10400000
971851	1	0	5500	10875000
971851	1	0	6000	11500000
971851	1	0	6500	11975000
971851	1	0	7000	11850000
971851	1	0	7500	12125000
971851	1	0	8000	1.2e+07
971851	1	0	8500	12175000
971851	1	0	9000	12450000
971851	1	0	9500	12825000
971851	1	0	10000	12750000
971851	1	0	10500	12875000
971851	1	0	11000	12800000
971851	1	0	11500	12675000
971851	1	0	12000	12500000
971851	1	0	12500	12675000
971851	1	0	13000	12350000
971851	1	0	13500	12375000
971851	1	0	14000	12150000
971851	1	0	14500	11825000
971851	1	0	15000	11600000
372377	1	1	11005	12943750
372377	1	0	5000	10750000
372377	1	0	5500	11225000
372377	1	0	6000	11300000
372377	1	0	6500	11325000
372377	1	0	7000	11500000
372377	1	0	7500	11825000
372377	1	0	8000	12150000
372377	1	0	8500	12375000
372377	1	0	9000	12350000
372377	1	0	9500	12725000
372377	1	0	10000	12850000
372377	1	0	10500	12975000
372377	1	0	11000	12950000
372377	1	0	11500	12825000
372377	1	0	12000	12750000
372377	1	0	12500	12975000
372377	1	0	13000	12850000
372377	1	0	13500	12525000
372377	1	0	14000	12400000
372377	1	0	14500	12175000
372377	1	0	15000	11850000
885713	1	1	11005	13343750
885713	1	0	5000	11700000
885713	1	0	5500	12225000
885713	1	0	6000	12700000
885713	1	0	6500	12675000
885713	1	0	7000	12500000
885713	1	0	7500	12625000
885713	1	0	8000	12850000
885713	1	0	8500	13025000
885713	1	0	9000	1.3e+07
885713	1	0	9500	13175000
885713	1	0	10000	13450000
885713	1	0	10500	13175000
885713	1	0	11000	13350000
885713	1	0	11500	13325000
885713	1	0	12000	13300000
885713	1	0	12500	13025000
885713	1	0	13000	13100000
885713	1	0	13500	12825000
885713	1	0	14000	12600000
885713	1	0	14500	12475000
885713	1	0	15000	12300000
309277	1	1	11005	12793750
309277	1	0	5000	11350000
309277	1	0	5500	11875000
309277	1	0	6000	12350000
309277	1	0	6500	12675000
309277	1	0	7000	12950000
309277	1	0	7500	13075000
309277	1	0	8000	12700000
309277	1	0	8500	12975000
309277	1	0	9000	12900000
309277	1	0	9500	13125000
309277	1	0	10000	12900000
309277	1	0	10500	12975000
309277	1	0	11000	12800000
309277	1	0	11500	12825000
309277	1	0	12000	12850000
309277	1	0	12500	12825000
309277	1	0	13000	12600000
309277	1	0	13500	12825000
309277	1	0	14000	12800000
309277	1	0	14500	12375000
309277	1	0	15000	12150000
634709	1	1	11005	12493750
634709	1	0	5000	10750000
634709	1	0	5500	10975000
634709	1	0	6000	11450000
634709	1	0	6500	11675000
634709	1	0	7000	12150000
634709	1	0	7500	12125000
634709	1	0	8000	12200000
634709	1	0	8500	12325000
634709	1	0	9000	12450000
634709	1	0	9500	12425000
634709	1	0	10000	12400000
634709	1	0	10500	12275000
634709	1	0	11000	12500000
634709	1	0	11500	12525000
634709	1	0	12000	12450000
634709	1	0	12500	12275000
634709	1	0	13000	12300000
634709	1	0	13500	12275000
634709	1	0	14000	12100000
634709	1	0	14500	12025000
634709	1	0	15000	11900000
950611	1	1	11005	13493750
950611	1	0	5000	11550000
950611	1	0	5500	11725000
950611	1	0	6000	11950000
950611	1	0	6500	12375000
950611	1	0	7000	12550000
950611	1	0	7500	12625000
950611	1	0	8000	13100000
950611	1	0	8500	13425000
950611	1	0	9000	13500000
950611	1	0	9500	13275000
950611	1	0	10000	13050000
950611	1	0	10500	13175000
950611	1	0	11000	13500000
950611	1	0	11500	13475000
950611	1	0	12000	13600000
950611	1	0	12500	13625000
950611	1	0	13000	13300000
950611	1	0	13500	13025000
950611	1	0	14000	12700000
950611	1	0	14500	12725000
950611	1	0	15000	12500000
708347	1	1	11005	13243750
708347	1	0	5000	11600000
708347	1	0	5500	11975000
